IDEN,Prediction,SAND,SAND_IR,SEP,SD,RPD,RER
597,Set7_Carbon,83.5113061633383,81.2127620136767,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
605,Set7_Carbon,42.576124724846,38.9922551347333,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
607,Set7_Carbon,2.94151903825015,2.76944304971496,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
618,Set7_Carbon,33.5986819606703,33.4034643723369,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
627,Set7_Carbon,68.7725418425554,63.7037974191172,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
633,Set7_Carbon,3.69957431407353,16.3532586161166,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
638,Set7_Carbon,31.9881051546149,30.0792255120277,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
641,Set7_Carbon,72.1550933873915,71.6017131245609,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
642,Set7_Carbon,4.7272874345295,13.9134054492647,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
644,Set7_Carbon,1,1.10507000179032,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
645,Set7_Carbon,38.2784955582371,33.3463862287235,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
651,Set7_Carbon,24.3940106674362,25.4825433170585,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
663,Set7_Carbon,55.8910602245222,53.9808446062157,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
702,Set7_Carbon,9.12271597597979,7.46111635068723,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
711,Set7_Carbon,15.8145483294866,13.9230533860362,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
719,Set7_Carbon,8.56900504877449,8.16133304976461,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
721,Set7_Carbon,17.1315452656578,3.73978240273642,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
746,Set7_Carbon,3.95261975344825,4.01268260716292,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
747,Set7_Carbon,0.999999999999996,1.20804248820167,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
761,Set7_Carbon,81.0631312468261,81.3830775202201,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
763,Set7_Carbon,88.3709636942056,87.6340501782885,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
782,Set7_Carbon,58.4501342891967,57.9134613144784,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
790,Set7_Carbon,54.8804135965862,53.3562369323921,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
796,Set7_Carbon,33.2912923016065,35.4482015324057,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
804,Set7_Carbon,79.1888536572601,87.4753502936745,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
