IDEN,Prediction,CLAY,CLAY_IR,SEP,SD,RPD,RER
763,Set7_All features,3.84616539881531,3.7523752831101,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
782,Set7_All features,7.80613525749647,8.18401357643339,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
790,Set7_All features,10.5333155252346,10.4955461039661,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
796,Set7_All features,11.8984746481689,11.7124969688857,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
804,Set7_All features,7.11442088985101,10.1569111763869,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
845,Set7_All features,5.99778020562199,5.9253815614899,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
851,Set7_All features,5.88708493518047,6.34108508592313,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
864,Set7_All features,5.76468330595092,5.79181582789212,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
932,Set7_All features,4.61301709975235,5.25620096578079,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
934,Set7_All features,3.3470664233699,3.43589815292762,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
1137,Set7_All features,12.5006872961241,15.673059879107,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
529,Set7_No feature,38.7504311152342,42.9871466831872,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
824,Set7_No feature,7.19503034420149,8.47763178811916,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
845,Set7_No feature,5.58852610393006,6.03254373200821,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
24,Set7_No feature,23.0317372624067,26.2168924785592,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
28,Set7_No feature,26.1652260878028,11.3101522164946,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
52,Set7_No feature,3.62683966956827,10.9864292882879,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
53,Set7_No feature,6.36356119428519,17.9794582105218,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
59,Set7_No feature,21.2324001318855,21.1245770369476,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
60,Set7_No feature,9.30102909720492,9.04996937413205,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
62,Set7_No feature,50.2377639143678,50.8989550024058,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
104,Set7_No feature,7.99548209686666,7.78292812047048,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
491,Set7_No feature,6.81542160615015,10.2570119309589,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
492,Set7_No feature,17.4060829079844,17.7949078545523,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
591,Set7_No feature,12.7500015280294,14.9040602574965,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
592,Set7_No feature,8.68733629638588,9.0588404875777,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
593,Set7_No feature,19.8481997548292,20.748144768546,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
597,Set7_No feature,7.27270730721865,7.09125602412696,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
605,Set7_No feature,24.1930722488126,24.744398022997,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
607,Set7_No feature,55.920391859144,56.276107643698,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
618,Set7_No feature,26.4385683434885,25.975549939083,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
627,Set7_No feature,14.2275218749065,17.8567694339342,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
633,Set7_No feature,51.5111378019077,63.0071830959984,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
638,Set7_No feature,24.7167830568086,24.2459190589519,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
641,Set7_No feature,12.8619043457174,15.0320827692412,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
642,Set7_No feature,52.140938523474,41.4156833250438,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
644,Set7_No feature,56.3681299789334,63.5771482519805,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
645,Set7_No feature,33.3982310284779,38.1107039130506,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
651,Set7_No feature,28.7744550981794,28.9812346112857,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
663,Set7_No feature,17.8028478213194,20.176173716552,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
702,Set7_No feature,32.3411559715857,39.8683411223821,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
711,Set7_No feature,36.9480199644741,37.5081337432691,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
719,Set7_No feature,34.9969245738486,38.8656300539269,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
721,Set7_No feature,32.5742889815371,36.6810562660397,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
746,Set7_No feature,33.706786706868,36.3681191222426,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
747,Set7_No feature,31.4233619872574,49.4781164343765,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
761,Set7_No feature,5.87973462188036,5.40226590548206,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
763,Set7_No feature,3.84616539881531,4.73036229227114,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
782,Set7_No feature,7.80613525749647,7.30928934480672,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
790,Set7_No feature,10.5333155252346,10.1699257899329,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
796,Set7_No feature,11.8984746481689,11.713962491461,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
804,Set7_No feature,7.11442088985101,6.12723569313563,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
845,Set7_No feature,5.99778020562199,6.03254373200821,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
851,Set7_No feature,5.88708493518047,6.79871463754886,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
864,Set7_No feature,5.76468330595092,6.93262130272504,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
932,Set7_No feature,4.61301709975235,7.8104531509221,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
934,Set7_No feature,3.3470664233699,5.01611985048802,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
1137,Set7_No feature,12.5006872961241,15.0661202175525,0.480093041774005,15.4510137296696,32.1833736072827,160.917671916804
529,Set7_Carbon,38.7504311152342,37.1914485254061,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
824,Set7_Carbon,7.19503034420149,7.58598223910361,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
845,Set7_Carbon,5.58852610393006,5.8180229785479,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
24,Set7_Carbon,23.0317372624067,23.1231420205,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
28,Set7_Carbon,26.1652260878028,9.01356516274871,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
52,Set7_Carbon,3.62683966956827,9.74405731568958,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
53,Set7_Carbon,6.36356119428519,10.8294784207601,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
59,Set7_Carbon,21.2324001318855,21.8208312718299,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
60,Set7_Carbon,9.30102909720492,9.05088406639495,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
62,Set7_Carbon,50.2377639143678,40.0712887744529,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
104,Set7_Carbon,7.99548209686666,8.13111936433426,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
491,Set7_Carbon,6.81542160615015,7.51728316361203,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
492,Set7_Carbon,17.4060829079844,20.4726650144424,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
591,Set7_Carbon,12.7500015280294,12.6426855945505,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
592,Set7_Carbon,8.68733629638588,8.52281968714964,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
593,Set7_Carbon,19.8481997548292,20.3049976755817,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
597,Set7_Carbon,7.27270730721865,7.96632338151171,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
605,Set7_Carbon,24.1930722488126,24.2349164264909,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
607,Set7_Carbon,55.920391859144,56.4399358192884,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
618,Set7_Carbon,26.4385683434885,26.3057191956006,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
627,Set7_Carbon,14.2275218749065,16.1289719489508,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
633,Set7_Carbon,51.5111378019077,45.6859559411791,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
638,Set7_Carbon,24.7167830568086,25.3982919153021,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
641,Set7_Carbon,12.8619043457174,13.2489362435548,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
642,Set7_Carbon,52.140938523474,43.6332153971308,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
644,Set7_Carbon,56.3681299789334,54.8247805147629,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
