IDEN,Prediction,CLAY,CLAY_IR,SEP,SD,RPD,RER
2260,Set6_ilr,5.26794109496367,7.11297203633367,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2266,Set6_ilr,17.4185676833409,16.1990327339125,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2267,Set6_ilr,8.76072743280826,9.46012037604994,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2268,Set6_ilr,6.47554738176208,8.66497630548018,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2271,Set6_ilr,3.86856952256104,6.38710437174243,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2272,Set6_ilr,9.03933449620134,7.86001343932289,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2288,Set6_ilr,22.3311961158922,17.8980270098169,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2352,Set6_ilr,27.5001271311349,25.7553368265244,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2357,Set6_ilr,5.59217806014947,4.93335067040351,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
26,Set6_ilr,57.7851421155345,58.3868837163451,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
33,Set6_ilr,14.7264128309961,14.8526652655809,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
49,Set6_ilr,47.562409192982,45.2948937553163,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
63,Set6_ilr,10.2809394819325,14.3013633845547,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
68.04,Set6_ilr,20.8401871103483,17.1378001139323,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
68.3,Set6_ilr,10.8481624869953,16.1094062914345,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
70,Set6_ilr,27.2867807180099,32.2949346906339,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
75,Set6_ilr,30.8441333919515,32.5212898537144,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
102,Set6_ilr,7.53284961378058,7.53725962879121,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
105,Set6_ilr,33.9293644069625,21.5637389818896,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
106,Set6_ilr,8.39973313552693,6.6626819745545,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
116,Set6_ilr,34.4706117464856,30.1368978645078,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
121,Set6_ilr,46.8492338930484,51.6587637915699,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
126,Set6_ilr,24.7567720010216,23.3311727642857,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
127,Set6_ilr,13.3898084159558,12.7930822497778,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
130,Set6_ilr,16.5818165636903,14.3092486573414,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
196,Set6_ilr,31.2918854889218,30.375293934701,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
248,Set6_ilr,6.66168413571981,6.84201501945361,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
250,Set6_ilr,14.4302262586188,13.6036200613854,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
254,Set6_ilr,17.6883855828351,17.1900481507192,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
270,Set6_ilr,3.58939326455761,3.49799340932907,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
284,Set6_ilr,4.28665162759115,6.88525559136377,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
295,Set6_ilr,2.07782019545762,3.44477826358504,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
296,Set6_ilr,2.86760357317489,3.82346368213445,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
297,Set6_ilr,2.73017613860355,3.19595808621185,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
300,Set6_ilr,2.26134412277304,3.10622933981901,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
308,Set6_ilr,4.85353029462919,5.1564916064109,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
309,Set6_ilr,4.53514514449392,5.23815172823937,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
327,Set6_ilr,6.67860157322189,6.55122188500637,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
331,Set6_ilr,2.05453129782188,2.53339205908818,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
333,Set6_ilr,3.36120895804967,3.29896490565367,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
344,Set6_ilr,19.0649021692442,22.2855955957659,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
348,Set6_ilr,16.5346381548229,7.20015168536296,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
350,Set6_ilr,15.3825209739579,16.5515066293494,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
359,Set6_ilr,2.01921229520842,2.05502012727509,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
363,Set6_ilr,2.82302006942967,3.20651134502381,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
364,Set6_ilr,2.18572069708535,2.53260326028232,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
369,Set6_ilr,8.64510486007316,5.82372755515402,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
414,Set6_ilr,5.22331133738392,5.7934589245588,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
420,Set6_ilr,32.2724663017838,39.5237582809011,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
