IDEN,Prediction,C_perc,C_IR,SEP,SD,RPD,RER
522,Set5_NIR4X_ilr,3.3567,2.84898175592224,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
523,Set5_NIR4X_ilr,2.9883,2.02410954864125,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
526,Set5_NIR4X_ilr,0.9245,2.09371856884092,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
527,Set5_NIR4X_ilr,3.3314,1.3407144309284,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
529,Set5_NIR4X_ilr,3.142,2.973596173148,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
597,Set5_NIR4X_ilr,2.561,2.26095583273869,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
624,Set5_NIR4X_ilr,2.663,1.78528296223124,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
634,Set5_NIR4X_ilr,2.215,2.57486152500636,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
638,Set5_NIR4X_ilr,2.24,3.18431377620697,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
644,Set5_NIR4X_ilr,2.54,2.27642566545181,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
646,Set5_NIR4X_ilr,2.117,1.94772961755162,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
648,Set5_NIR4X_ilr,2.813,1.6416839308002,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
653,Set5_NIR4X_ilr,2.204,1.74176793252551,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
661,Set5_NIR4X_ilr,2.065,2.5055522263117,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
662,Set5_NIR4X_ilr,2.293,2.832659643699,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
663,Set5_NIR4X_ilr,1.623,2.78885363592,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
664,Set5_NIR4X_ilr,2.729,2.29283803493327,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
667,Set5_NIR4X_ilr,2.736,2.33867224537084,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
668,Set5_NIR4X_ilr,2.385,1.74724187072806,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
669,Set5_NIR4X_ilr,2.183,2.92369816815634,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
675,Set5_NIR4X_ilr,1.854,1.70186149256549,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
683,Set5_NIR4X_ilr,1.761,1.94396866330009,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
689,Set5_NIR4X_ilr,2.5,3.12735423832756,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
697,Set5_NIR4X_ilr,2.151,1.64334053177909,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
698,Set5_NIR4X_ilr,2.137,1.18790897964398,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
707,Set5_NIR4X_ilr,2.378,2.46981645120566,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
713,Set5_NIR4X_ilr,2.043,2.13285003071413,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
714,Set5_NIR4X_ilr,2.257,3.08349963955943,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
721,Set5_NIR4X_ilr,2.166,1.83069142232622,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
722,Set5_NIR4X_ilr,2.089,2.399431402413,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
723,Set5_NIR4X_ilr,2.198,2.34286195481094,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
737,Set5_NIR4X_ilr,2.748,2.23664174852001,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
29,Set5_NIR2X_ilr,2.347,2.76452204334841,0.119120395538412,0.991254165847993,8.32144790459791,104.417970942592
30,Set5_NIR2X_ilr,2.602,2.71351673637186,0.119120395538412,0.991254165847993,8.32144790459791,104.417970942592
57,Set5_NIR2X_ilr,2.041,1.99042124536193,0.119120395538412,0.991254165847993,8.32144790459791,104.417970942592
59,Set5_NIR2X_ilr,1.755,2.74028576960748,0.119120395538412,0.991254165847993,8.32144790459791,104.417970942592
61,Set5_NIR2X_ilr,3.131,1.65094357380685,0.119120395538412,0.991254165847993,8.32144790459791,104.417970942592
